6.88892	0.236756	-1.38372	-0.156758	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898
6.81191	0.22393	-1.398	-0.207004	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896
6.79672	0.211715	-0.657194	-0.216785	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
6.75996	0.194508	-0.667195	-0.279926	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891
6.73373	0.178448	-0.572964	-0.30677	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
6.7045	0.15899	-0.582097	-0.360801	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847
6.71147	0.13916	-0.105275	-0.384244	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994
6.70577	0.115367	-0.112413	-0.444458	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994
6.71875	0.0871402	0.11816	-0.489568	6.32593	-2.40018	6.35	-2.4	0	-2.72613
6.72461	0.0527079	0.108482	-0.57882	6.34927	-2.55175	6.35	-2.55	0	-2.72611
6.7659	0.0166208	0.532834	-0.629624	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
6.79455	-0.0260755	0.523313	-0.725926	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
6.83451	-0.0656443	0.704729	-0.768265	6.46536	-3.00452	6.45	-3	0	-2.99754
6.86919	-0.110035	0.695748	-0.846302	6.44119	-3.14955	6.45	-3.15	0	-2.99754
6.93672	-0.161863	1.04905	-0.910436	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
6.99345	-0.221123	1.03661	-1.02083	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
7.08268	-0.283351	1.42299	-1.09299	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
7.16011	-0.353313	1.41126	-1.20974	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
7.25221	-0.425445	1.58373	-1.27542	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
7.33832	-0.505963	1.56931	-1.39764	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
7.43564	-0.58826	1.7019	-1.46261	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
7.52785	-0.679239	1.68408	-1.58822	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
7.61719	-0.770545	1.64589	-1.63644	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
7.70601	-0.871021	1.62533	-1.76226	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
7.8032	-0.973271	1.71788	-1.82473	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.89588	-1.08466	1.69418	-1.95468	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
8.01006	-1.19947	1.94702	-2.04269	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
8.11499	-1.3228	1.92095	-2.17396	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
8.22351	-1.44692	1.95419	-2.22681	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
8.32874	-1.58073	1.92527	-2.36008	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
8.43782	-1.7148	1.96465	-2.41228	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
8.54331	-1.85831	1.93469	-2.54255	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
8.64816	-2.00116	1.91712	-2.57983	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
8.75072	-2.15386	1.88323	-2.70986	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
8.86086	-2.29594	2.09295	-2.7951	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
8.96361	-2.44322	2.06712	-2.89262	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
9.0723	-2.60395	2.00632	-2.91126	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
9.1797	-2.77472	1.97088	-3.03729	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
9.28218	-2.9427	1.90016	-3.04861	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
9.38337	-3.12075	1.86118	-3.17265	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
9.48344	-3.29696	1.83487	-3.1951	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
9.58091	-3.48245	1.7954	-3.31356	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
9.66622	-3.64811	1.73668	-3.31332	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
9.75065	-3.82041	1.70542	-3.40078	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
9.84411	-3.99557	1.81262	-3.46604	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
9.93238	-4.17558	1.78105	-3.55215	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
10.0119	-4.36479	1.56038	-3.48012	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
10.0939	-4.56509	1.51666	-3.58858	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
10.1683	-4.74534	1.49603	-3.59717	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
10.2405	-4.9314	1.46235	-3.67657	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
10.3015	-5.12564	1.22872	-3.58112	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
10.3652	-5.33085	1.18298	-3.68027	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
10.4245	-5.51609	1.18493	-3.69727	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
10.481	-5.70636	1.15019	-3.76955	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
10.5281	-5.90605	0.955899	-3.67869	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
10.5767	-6.11582	0.909309	-3.76883	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
10.6429	-6.31781	1.18222	-3.94685	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
10.6994	-6.52024	1.1489	-4.01357	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
10.745	-6.71448	0.992516	-3.9274	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
10.7921	-6.9156	0.959398	-3.98919	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
10.8303	-7.10945	0.829976	-3.91516	9.47534	-9.42627	9.55	-9.5	0	-3.00023
10.8691	-7.30969	0.795329	-3.97452	9.54779	-9.64959	9.55	-9.65	0	-3.0002
10.908	-7.50883	0.783093	-3.97731	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
10.9445	-7.71216	0.748889	-4.03378	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
10.9693	-7.92302	0.551679	-3.90344	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
10.9958	-8.14315	0.507677	-3.97089	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
11.0156	-8.33806	0.433263	-3.92354	9.92627	-10.4745	9.75	-10.3	0	-3.00065
11.0347	-8.53791	0.399872	-3.97257	9.75524	-10.4732	9.75	-10.45	0	-3.00063
11.054	-8.75548	0.367713	-3.95879	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
11.0706	-8.97845	0.324824	-4.01898	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
11.0747	-9.1886	0.159604	-3.89138	9.88465	-10.9383	9.85	-10.9	0	-2.73074
11.0798	-9.40697	0.11658	-3.94665	9.83614	-11.041	9.85	-11.05	0	-2.73073
11.0808	-9.60067	0.0525634	-3.89845	9.83952	-11.1692	9.85	-11.2	0	-2.99965
11.081	-9.79861	0.0205635	-3.93788	9.84568	-11.3496	9.85	-11.35	0	-2.99961
11.0774	-9.99195	-0.0406907	-3.8896	9.87961	-11.5637	9.85	-11.5	0	-2.99843
11.0729	-10.1893	-0.0727144	-3.92639	9.83206	-11.6307	9.85	-11.65	0	-2.99843
11.0493	-10.3673	-0.335668	-3.68441	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
11.0301	-10.554	-0.368281	-3.71757	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
11.0054	-10.7341	-0.451635	-3.64231	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
10.9803	-10.9186	-0.485273	-3.67409	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
10.9423	-11.0888	-0.666045	-3.49581	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
10.9064	-11.2658	-0.700203	-3.52416	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
10.8531	-11.4233	-0.941638	-3.27424	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
10.8033	-11.5892	-0.977673	-3.29999	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
10.7378	-11.7582	-1.11906	-3.15201	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
10.6724	-11.9341	-1.16676	-3.18237	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
10.5901	-12.0665	-1.4816	-2.82674	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
10.5128	-12.2098	-1.52283	-2.84793	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
10.41	-12.344	-1.75337	-2.5806	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
10.3095	-12.4878	-1.80632	-2.60328	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
10.2024	-12.5979	-2.02568	-2.33645	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
10.098	-12.716	-2.06799	-2.35072	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
9.95887	-12.8131	-2.37307	-1.96273	8.22926	-13.1698	8.2	-13.15	-2.72741	0
9.82382	-12.9225	-2.42995	-1.97623	8.03583	-13.1513	8.05	-13.15	-2.72742	0
9.67238	-13.0074	-2.64529	-1.69222	7.82914	-13.0525	7.9	-13.15	-2.72986	0
9.52263	-13.1014	-2.70071	-1.70063	7.76538	-13.1647	7.75	-13.15	-2.72986	0
9.38432	-13.1825	-2.74248	-1.64803	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
9.24398	-13.2655	-2.7855	-1.65204	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
9.07628	-13.3354	-2.96083	-1.40032	7.21108	-13.0985	7.3	-13.25	-2.72846	0
8.90916	-13.4129	-3.01576	-1.40164	7.16011	-13.2382	7.15	-13.25	-2.72844	0
8.74211	-13.4584	-3.22857	-1.07681	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
8.57762	-13.5122	-3.26951	-1.07283	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
8.38493	-13.5508	-3.42487	-0.826833	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
8.19264	-13.596	-3.47551	-0.817488	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
7.99871	-13.6369	-3.5084	-0.768884	6.40137	-13.0799	6.4	-13.05	-2.72678	0
7.80199	-13.6786	-3.55602	-0.756411	6.26174	-13.0534	6.25	-13.05	-2.72678	0
7.5984	-13.7058	-3.65441	-0.584108	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
7.39413	-13.737	-3.69881	-0.566752	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
7.19463	-13.7378	-3.88898	-0.203806	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
6.99785	-13.7469	-3.91999	-0.184761	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
6.78065	-13.7543	-3.93889	-0.151755	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
6.56147	-13.7609	-3.97226	-0.124284	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
6.33189	-13.7438	-4.10463	0.163665	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
6.10394	-13.7327	-4.13295	0.195861	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
5.87217	-13.711	-4.18909	0.326679	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
5.64063	-13.6906	-4.2085	0.364292	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
5.42522	-13.6597	-4.27326	0.530251	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
5.21097	-13.6311	-4.28184	0.562645	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.96932	-13.5832	-4.35316	0.766171	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.73005	-13.5376	-4.35156	0.815013	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.49154	-13.4939	-4.34408	0.802386	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.25422	-13.4462	-4.32989	0.85384	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.0282	-13.3694	-4.45803	1.30357	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
3.80705	-13.3013	-4.43915	1.34934	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
3.56611	-13.2379	-4.39719	1.21748	4.43713	-11.024	4.45	-11.05	0	1.81614
3.32776	-13.1664	-4.35482	1.27998	4.45136	-10.93	4.45	-10.95	0	1.81612
3.08697	-13.0872	-4.36839	1.38505	4.44745	-10.786	4.45	-10.8	0	2.72555
2.85166	-13.0063	-4.30986	1.45108	4.45788	-10.6457	4.45	-10.65	0	2.72554
2.61481	-12.9211	-4.3094	1.51613	4.46329	-10.5756	4.45	-10.5	0	2.729
2.38427	-12.8328	-4.23602	1.58556	4.44057	-10.3382	4.45	-10.35	0	2.72898
2.15248	-12.7446	-4.22146	1.59787	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
1.92818	-12.6515	-4.12894	1.67043	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
1.70275	-12.5581	-4.11111	1.6896	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
1.48615	-12.4599	-4.00114	1.76439	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
1.26757	-12.3581	-3.98219	1.82097	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
1.0593	-12.2525	-3.8539	1.89762	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
0.850496	-12.1577	-3.81821	1.78336	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
0.653158	-12.0542	-3.67018	1.86225	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
0.471886	-11.9723	-3.64058	1.71405	4.95209	-8.96272	5	-9.05	0.999884	1.99977
0.299138	-11.8827	-3.51864	1.77501	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
0.108738	-11.7935	-3.48104	1.67368	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
-0.0673816	-11.6959	-3.29821	1.75451	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
-0.230293	-11.6234	-3.27162	1.5531	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
-0.382592	-11.5418	-3.12265	1.61622	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
-0.551188	-11.4662	-3.08484	1.45573	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
-0.703121	-11.3809	-2.87257	1.53589	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
-0.857689	-11.307	-2.83105	1.40825	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
-0.994088	-11.2243	-2.59878	1.49027	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
-1.13387	-11.1576	-2.56125	1.30688	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
-1.25419	-11.0806	-2.31416	1.38926	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
-1.37812	-11.0183	-2.27423	1.21936	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
-1.48157	-10.9462	-2.01361	1.30171	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
-1.58919	-10.8917	-1.97796	1.09627	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
-1.67533	-10.8266	-1.70601	1.1785	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
-1.76031	-10.79	-1.70167	0.883568	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
-1.8292	-10.7419	-1.48573	0.950761	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
-1.90555	-10.6943	-1.42052	0.894649	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
-1.95931	-10.6399	-1.12467	0.981027	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
-2.02015	-10.6153	-1.11351	0.629312	7.08741	-6.92602	7	-6.85	2.72856	1.81904
-2.05606	-10.5756	-0.806639	0.717614	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
-2.0955	-10.5465	-0.748665	0.593591	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
-2.11075	-10.5087	-0.434419	0.684276	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
-2.1344	-10.5081	-0.460413	0.240976	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
-2.13908	-10.4919	-0.215532	0.314621	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
-2.14822	-10.4971	-0.183141	0.0441412	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
-2.13085	-10.4892	0.149745	0.139126	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
-2.11969	-10.5045	0.184212	-0.13602	8.03231	-6.28406	8	-6.25	2.72931	1.81954
-2.08161	-10.5061	0.523669	-0.0354488	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
-2.05189	-10.517	0.569622	-0.155131	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
-2.00403	-10.5199	0.828222	-0.0703245	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
-1.95728	-10.5593	0.842375	-0.498165	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
-1.88196	-10.5801	1.19382	-0.387244	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
-1.80984	-10.6099	1.27036	-0.48914	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
-1.71074	-10.6297	1.62382	-0.37003	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
-1.62542	-10.6579	1.67557	-0.497523	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
-1.52139	-10.6769	1.94265	-0.397233	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
-1.41102	-10.7323	1.98448	-0.80191	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
-1.27227	-10.7681	2.34135	-0.668027	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
-1.13612	-10.8088	2.42907	-0.716127	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
-0.97296	-10.8391	2.78441	-0.573303	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
-0.812886	-10.878	2.8692	-0.66304	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
-0.62603	-10.9046	3.22005	-0.511277	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
-0.441258	-10.9385	3.30847	-0.581192	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
-0.229816	-10.9598	3.65712	-0.419232	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
-0.0214419	-10.9851	3.74628	-0.447057	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
0.212826	-10.9979	4.08548	-0.274403	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
0.445181	-11.0167	4.17591	-0.318114	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
0.703099	-11.0214	4.50964	-0.133142	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
0.959844	-11.0431	4.61308	-0.306731	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
1.24103	-11.0463	4.93653	-0.111734	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
1.5198	-11.0545	5.02455	-0.1366	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
1.82264	-11.0474	5.33716	0.0671603	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
2.1194	-11.0269	5.37792	0.268162	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
2.44035	-10.9966	5.67441	0.48192	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
2.73004	-10.9773	5.7517	0.418941	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
3.03423	-10.9446	5.96412	0.591351	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
3.36219	-10.8898	5.95699	0.858506	11.1178	-2.98807	11.1	-3	0.907725	2.72317
3.7136	-10.8249	6.2255	1.09262	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
4.05553	-10.7469	6.21861	1.30771	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
4.41931	-10.6568	6.46735	1.54851	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
4.75752	-10.5211	6.25798	2.15526	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
5.12122	-10.3839	6.48072	2.39944	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
5.48607	-10.2561	6.58344	2.34999	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
5.86608	-10.1078	6.78811	2.59808	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
6.22555	-9.93483	6.62612	2.96088	11.3011	-1.79507	11.35	-1.8	0	2.73035
6.6056	-9.75283	6.80544	3.20918	11.3326	-1.67041	11.35	-1.65	0	2.73033
6.92521	-9.55864	6.52942	3.65176	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
7.26134	-9.36231	6.64439	3.84082	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
7.599	-9.11246	6.31325	4.30777	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
7.95775	-8.85671	6.44154	4.54864	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
8.2449	-8.58938	5.97759	5.0715	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
8.55044	-8.3224	6.05276	5.25307	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
8.8562	-8.00417	5.72382	5.60347	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
9.17887	-7.67769	5.80193	5.8303	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
9.45306	-7.31875	5.26129	6.28793	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
9.74799	-6.95582	5.31276	6.49942	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
9.9762	-6.5543	4.54517	7.02983	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.2293	-6.15231	4.56974	7.22223	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.4401	-5.73095	4.08477	7.51611	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.6659	-5.30427	4.08738	7.68519	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.8326	-4.85487	3.39298	8.01264	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
11.0185	-4.40316	3.37355	8.15555	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
11.1443	-3.93219	2.65504	8.41901	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
11.2884	-3.45949	2.61586	8.53237	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
11.3712	-2.97404	1.88369	8.72772	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
11.4714	-2.4872	1.82873	8.81305	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
11.5123	-1.99216	1.11317	8.93576	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
11.5691	-1.49596	1.04556	8.99261	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
11.5837	-0.997982	0.530271	9.03452	8.90199	0.247143	8.85	0.25	-1.81847	0
11.6078	-0.499163	0.455476	9.05918	8.76016	0.263752	8.75	0.25	-1.81846	0
11.5508	-0.00200864	-0.528999	9.04044	8.46355	0.258809	8.55	0.25	-3.6326	0
11.516	0.495107	-0.612615	9.03265	8.35367	0.252596	8.35	0.25	-3.6326	0
11.4251	0.985141	-1.29971	8.95443	8.05161	0.241868	8.2	0.25	-2.72841	0
11.3479	1.47431	-1.38577	8.91537	8.05411	0.247878	8.05	0.25	-2.72842	0
11.2172	1.95302	-2.04035	8.77579	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
11.0993	2.42994	-2.12647	8.70316	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
10.9265	2.89008	-2.80006	8.49022	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
10.7675	3.34808	-2.88223	8.38653	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
10.5764	3.74841	-3.50112	8.133	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
10.3976	4.14831	-3.56263	8.03536	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
10.1691	4.57177	-3.9547	7.81311	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
9.94773	4.98904	-4.02241	7.65376	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
9.69197	5.38626	-4.43446	7.36492	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
9.4452	5.77703	-4.48968	7.17618	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
9.17017	6.14657	-4.8289	6.87674	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
8.90326	6.50805	-4.87101	6.66184	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
